InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDay,InvoiceMonth,InvoiceYear,InvoiceHour,DayOfWeek,IsUk,TotalPrice,IsWeekend,Sales_Lag_1,Sales_Lag_7,Sales_Mean_7,Sales_Mean_30,Trend_Lag1_vs_Lag7,DailyTotal
C560866,22444,GROW YOUR OWN PLANT IN A CAN ,-28,2011-07-21,1.25,14410.0,United Kingdom,21,7,2011,14,3,1,-35.0,0,-5.0,-19.8,-12.557142857142859,-7.6246666666666325,14.8,-612.64
C560874,23176,ABC TREASURE BOOK BOX ,-3,2011-07-21,2.25,17677.0,United Kingdom,21,7,2011,14,3,1,-6.75,0,-35.0,-9.9,-12.107142857142858,-7.753333333333299,-25.1,-612.64
C560874,23194,GYMKHANA TREASURE BOOK BOX,-3,2011-07-21,2.25,17677.0,United Kingdom,21,7,2011,14,3,1,-6.75,0,-6.75,-14.85,-10.950000000000001,-7.928333333333299,8.1,-612.64
C560877,23064,CINDERELLA CHANDELIER ,-1,2011-07-21,49.95,16859.0,United Kingdom,21,7,2011,15,3,1,-49.95,0,-6.75,-16.95,-15.664285714285715,-9.426666666666632,10.2,-612.64
C560880,22977,DOLLY GIRL CHILDRENS EGG CUP,-1,2011-07-21,1.25,15152.0,United Kingdom,21,7,2011,15,3,1,-1.25,0,-49.95,-1.25,-15.664285714285715,-9.369999999999967,-48.7,-612.64
C560880,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-07-21,2.95,15152.0,United Kingdom,21,7,2011,15,3,1,-8.850000000000001,0,-1.25,-4.95,-16.22142857142857,-9.514999999999965,3.7,-612.64
C560898,85066,CREAM SWEETHEART MINI CHEST,-1,2011-07-21,12.75,12722.0,France,21,7,2011,17,3,0,-12.75,0,-8.850000000000001,-5.0,-17.32857142857143,-9.841666666666633,-3.8500000000000014,-612.64
C560898,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,2011-07-21,16.95,12722.0,France,21,7,2011,17,3,0,-33.9,0,-12.75,-35.0,-17.171428571428574,-10.546666666666633,22.25,-612.64
C560899,84978,HANGING HEART JAR T-LIGHT HOLDER,-24,2011-07-21,1.25,15260.0,United Kingdom,21,7,2011,17,3,1,-30.0,0,-33.9,-6.75,-20.492857142857144,-10.456666666666633,-27.15,-612.64
C560902,22508,DOORSTOP RETROSPOT HEART,-4,2011-07-21,3.75,17593.0,United Kingdom,21,7,2011,17,3,1,-15.0,0,-30.0,-6.75,-21.671428571428574,-10.914999999999967,-23.25,-612.64
C560902,37340,MULTICOLOUR SPRING FLOWER MUG,-2,2011-07-21,0.39,17593.0,United Kingdom,21,7,2011,17,3,1,-0.78,0,-15.0,-49.95,-14.647142857142855,-10.815999999999967,34.95,-612.64
C560903,22178,VICTORIAN GLASS HANGING T-LIGHT,-75,2011-07-21,1.06,18198.0,United Kingdom,21,7,2011,17,3,1,-79.5,0,-0.78,-1.25,-25.825714285714287,-13.2993333333333,0.47,-612.64
C560905,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-3,2011-07-21,3.29,13468.0,United Kingdom,21,7,2011,17,3,1,-9.87,0,-79.5,-8.850000000000001,-25.97142857142857,-13.461666666666634,-70.65,-612.64
C560907,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,-3,2011-07-21,4.15,16875.0,United Kingdom,21,7,2011,17,3,1,-12.45,0,-9.87,-12.75,-25.928571428571427,-13.6683333333333,2.880000000000001,-612.64
C560909,20725,LUNCH BAG RED RETROSPOT,-1,2011-07-21,1.65,13590.0,United Kingdom,21,7,2011,17,3,1,-1.65,0,-12.45,-33.9,-21.321428571428573,-13.514999999999965,21.45,-612.64
C560909,84997C,CHILDRENS CUTLERY POLKADOT BLUE,-1,2011-07-21,4.15,13590.0,United Kingdom,21,7,2011,17,3,1,-4.15,0,-1.65,-30.0,-17.62857142857143,-13.569999999999967,28.35,-612.64
C560910,21539,RED RETROSPOT BUTTER DISH,-1,2011-07-21,4.95,14733.0,United Kingdom,21,7,2011,17,3,1,-4.95,0,-4.15,-15.0,-16.192857142857143,-13.6933333333333,10.85,-612.64
C560910,22461,SAVOY ART DECO CLOCK,-5,2011-07-21,3.95,14733.0,United Kingdom,21,7,2011,17,3,1,-19.75,0,-4.95,-0.78,-18.90285714285714,-14.238333333333298,-4.17,-612.64
C560912,23252,VINTAGE RED ENAMEL TRIM JUG ,-4,2011-07-21,3.75,14400.0,United Kingdom,21,7,2011,18,3,1,-15.0,0,-19.75,-79.5,-9.688571428571427,-14.624999999999966,59.75,-612.64
C560932,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-07-22,2.95,15005.0,United Kingdom,22,7,2011,10,4,1,-2.95,0,-15.0,-9.87,-8.700000000000001,-14.609999999999966,-5.130000000000001,-106.48
C560932,85024C,PINK SMALL JEWELLED PHOTOFRAME,-1,2011-07-22,1.65,15005.0,United Kingdom,22,7,2011,10,4,1,-1.65,0,-2.95,-12.45,-7.1571428571428575,-14.551666666666632,9.5,-106.48
C560932,85025C,PINK HEART SHAPE PHOTO FRAME,-1,2011-07-22,1.65,15005.0,United Kingdom,22,7,2011,10,4,1,-1.65,0,-1.65,-1.65,-7.1571428571428575,-14.521666666666631,0.0,-106.48
C560987,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2011-07-22,4.25,16859.0,United Kingdom,22,7,2011,13,4,1,-4.25,0,-1.65,-4.15,-7.171428571428572,-14.383333333333299,2.5000000000000004,-106.48
C560990,22629,SPACEBOY LUNCH BOX ,-6,2011-07-22,1.95,14056.0,United Kingdom,22,7,2011,13,4,1,-11.7,0,-4.25,-4.95,-8.135714285714286,-14.1133333333333,0.7000000000000002,-106.48
C561012,23283,DOORMAT VINTAGE LEAF,-1,2011-07-22,7.95,13098.0,United Kingdom,22,7,2011,16,4,1,-7.95,0,-11.7,-19.75,-6.45,-14.048333333333298,8.05,-106.48
C561012,20725,LUNCH BAG RED RETROSPOT,-1,2011-07-22,1.65,13098.0,United Kingdom,22,7,2011,16,4,1,-1.65,0,-7.95,-15.0,-4.542857142857143,-13.608333333333299,7.05,-106.48
C561013,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-07-22,2.55,16705.0,United Kingdom,22,7,2011,16,4,1,-2.55,0,-1.65,-2.95,-4.485714285714286,-13.1283333333333,1.3000000000000003,-106.48
C561013,22847,BREAD BIN DINER STYLE IVORY,-1,2011-07-22,16.95,16705.0,United Kingdom,22,7,2011,16,4,1,-16.95,0,-2.55,-1.65,-6.671428571428571,-13.651666666666634,-0.8999999999999999,-106.48
C561013,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-07-22,4.25,16705.0,United Kingdom,22,7,2011,16,4,1,-4.25,0,-16.95,-1.65,-7.042857142857143,-13.628333333333298,-15.299999999999999,-106.48
C561016,22400,MAGNETS PACK OF 4 HOME SWEET HOME,-1,2011-07-22,0.39,14056.0,United Kingdom,22,7,2011,16,4,1,-0.39,0,-4.25,-4.25,-6.491428571428571,-13.47466666666663,0.0,-106.48
C561017,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-2,2011-07-22,7.9,13050.0,United Kingdom,22,7,2011,16,4,1,-15.8,0,-0.39,-11.7,-7.077142857142856,-12.834666666666633,11.309999999999999,-106.48
C561018,23167,SMALL CERAMIC TOP STORAGE JAR ,-3,2011-07-22,0.83,14916.0,United Kingdom,22,7,2011,16,4,1,-2.49,0,-15.8,-7.95,-6.297142857142857,-12.692666666666632,-7.8500000000000005,-106.48
C561018,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-07-22,1.65,14916.0,United Kingdom,22,7,2011,16,4,1,-1.65,0,-2.49,-1.65,-6.297142857142857,-12.52266666666663,-0.8400000000000003,-106.48
C561019,21205,MULTICOLOUR 3D BALLS GARLAND,-12,2011-07-22,2.55,15187.0,United Kingdom,22,7,2011,16,4,1,-30.6,0,-1.65,-2.55,-10.304285714285713,-11.877666666666633,0.8999999999999999,-106.48
C561041,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-1,2011-07-24,1.65,15708.0,United Kingdom,24,7,2011,12,6,1,-1.65,1,-30.6,-16.95,-8.11857142857143,-11.890999999999964,-13.650000000000002,-203.26
C561041,21380,WOODEN HAPPY BIRTHDAY GARLAND,-1,2011-07-24,2.95,15708.0,United Kingdom,24,7,2011,12,6,1,-2.95,1,-1.65,-4.25,-7.932857142857143,-11.6943333333333,2.6,-203.26
C561041,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-07-24,3.75,15708.0,United Kingdom,24,7,2011,12,6,1,-3.75,1,-2.95,-0.39,-8.412857142857144,-11.3943333333333,-2.56,-203.26
C561059,47599B,BLUE PARTY BAGS ,-50,2011-07-24,2.1,13802.0,United Kingdom,24,7,2011,13,6,1,-105.0,1,-3.75,-15.8,-21.155714285714286,-13.7643333333333,12.05,-203.26
C561061,21906,PHARMACIE FIRST AID TIN,-1,2011-07-24,6.75,13097.0,United Kingdom,24,7,2011,13,6,1,-6.75,1,-105.0,-2.49,-21.764285714285712,-12.989333333333299,-102.51,-203.26
C561069,23302,KNEELING MAT HOUSEWORK  DESIGN,-24,2011-07-24,1.65,16570.0,United Kingdom,24,7,2011,14,6,1,-39.6,1,-6.75,-1.65,-27.185714285714283,-13.809333333333297,-5.1,-203.26
C561083,22983,CARD BILLBOARD FONT,-121,2011-07-24,0.36,13230.0,United Kingdom,24,7,2011,16,6,1,-43.56,1,-39.6,-30.6,-29.037142857142857,-15.2353333333333,-9.0,-203.26
C561104,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-07-25,2.95,12576.0,Poland,25,7,2011,11,0,0,-8.850000000000001,0,-43.56,-1.65,-30.065714285714282,-12.8803333333333,-41.910000000000004,-35.75
C561210,23263,SET OF 3 WOODEN HEART DECORATIONS,-10,2011-07-25,1.25,17841.0,United Kingdom,25,7,2011,16,0,1,-12.5,0,-8.850000000000001,-2.95,-31.43,-12.967999999999966,-5.900000000000001,-35.75
C561211,20728,LUNCH BAG CARS BLUE,-1,2011-07-25,1.65,15544.0,United Kingdom,25,7,2011,16,0,1,-1.65,0,-12.5,-3.75,-31.13,-12.607999999999967,-8.75,-35.75
C561212,21735,TWO DOOR CURIO CABINET,-1,2011-07-25,12.75,17175.0,United Kingdom,25,7,2011,17,0,1,-12.75,0,-1.65,-105.0,-17.951428571428572,-12.977999999999964,103.35,-35.75
C561227,84978,HANGING HEART JAR T-LIGHT HOLDER,-36,2011-07-26,1.06,12431.0,Australia,26,7,2011,10,1,0,-38.16,0,-12.75,-6.75,-22.43857142857143,-14.111666666666633,-6.0,-327.35999999999996
C561229,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-07-26,9.95,17096.0,United Kingdom,26,7,2011,10,1,1,-19.9,0,-38.16,-39.6,-19.624285714285715,-14.609999999999966,1.4400000000000048,-327.35999999999996
C561229,22784,LANTERN CREAM GAZEBO ,-1,2011-07-26,4.95,17096.0,United Kingdom,26,7,2011,10,1,1,-4.95,0,-19.9,-43.56,-14.108571428571429,-14.116666666666633,23.660000000000004,-327.35999999999996
C561230,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,2011-07-26,1.65,14329.0,United Kingdom,26,7,2011,10,1,1,-1.65,0,-4.95,-8.850000000000001,-13.079999999999998,-13.671666666666633,3.9000000000000012,-327.35999999999996
C561232,85053,FRENCH ENAMEL CANDLEHOLDER,-4,2011-07-26,2.1,16133.0,United Kingdom,26,7,2011,10,1,1,-8.4,0,-1.65,-12.5,-12.494285714285713,-13.853333333333298,10.85,-327.35999999999996
C561232,22429,ENAMEL MEASURING JUG CREAM,-1,2011-07-26,4.25,16133.0,United Kingdom,26,7,2011,10,1,1,-4.25,0,-8.4,-1.65,-12.865714285714285,-13.939999999999966,-6.75,-327.35999999999996
C561232,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-07-26,2.95,16133.0,United Kingdom,26,7,2011,10,1,1,-2.95,0,-4.25,-12.75,-11.465714285714284,-13.983333333333299,8.5,-327.35999999999996
C561233,85211,S/4 GROOVY CAT MAGNETS,-2,2011-07-26,0.79,17422.0,United Kingdom,26,7,2011,10,1,1,-1.58,0,-2.95,-38.16,-6.24,-13.8943333333333,35.209999999999994,-327.35999999999996
C561233,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-3,2011-07-26,1.25,17422.0,United Kingdom,26,7,2011,10,1,1,-3.75,0,-1.58,-19.9,-3.932857142857143,-13.6293333333333,18.32,-327.35999999999996
C561233,22232,JIGSAW TOADSTOOLS 3 PIECE,-16,2011-07-26,0.59,17422.0,United Kingdom,26,7,2011,10,1,1,-9.44,0,-3.75,-4.95,-4.574285714285714,-13.678999999999967,1.2000000000000002,-327.35999999999996
C561233,22231,JIGSAW TREE WITH BIRDHOUSE,-1,2011-07-26,0.59,17422.0,United Kingdom,26,7,2011,10,1,1,-0.59,0,-9.44,-1.65,-4.422857142857143,-13.643666666666633,-7.789999999999999,-327.35999999999996
C561233,21382,SET/4 SPRING FLOWER DECORATION,-8,2011-07-26,0.75,17422.0,United Kingdom,26,7,2011,10,1,1,-6.0,0,-0.59,-8.4,-4.08,-13.758666666666633,7.8100000000000005,-327.35999999999996
C561233,21279,VINTAGE KITCHEN PRINT FRUITS,-3,2011-07-26,2.55,17422.0,United Kingdom,26,7,2011,10,1,1,-7.649999999999999,0,-6.0,-4.25,-4.565714285714285,-13.448666666666634,-1.75,-327.35999999999996
C561234,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-07-26,0.85,13327.0,United Kingdom,26,7,2011,10,1,1,-10.2,0,-7.649999999999999,-2.95,-5.6014285714285705,-13.646999999999966,-4.699999999999998,-327.35999999999996
C561235,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-07-26,3.75,13767.0,United Kingdom,26,7,2011,10,1,1,-3.75,0,-10.2,-1.58,-5.911428571428571,-13.758999999999967,-8.62,-327.35999999999996
C561235,21313,GLASS HEART T-LIGHT HOLDER ,-1,2011-07-26,0.85,13767.0,United Kingdom,26,7,2011,10,1,1,-0.85,0,-3.75,-3.75,-5.497142857142856,-13.260666666666632,0.0,-327.35999999999996
C561235,21314,SMALL GLASS HEART TRINKET POT,-1,2011-07-26,2.1,13767.0,United Kingdom,26,7,2011,10,1,1,-2.1,0,-0.85,-9.44,-4.448571428571428,-13.247666666666634,8.59,-327.35999999999996
C561237,23198,PANTRY MAGNETIC  SHOPPING LIST,-6,2011-07-26,1.45,13050.0,United Kingdom,26,7,2011,10,1,1,-8.7,0,-2.1,-0.59,-5.607142857142857,-13.482666666666633,-1.5100000000000002,-327.35999999999996
C561238,22382,LUNCH BAG SPACEBOY DESIGN ,-1,2011-07-26,1.65,17675.0,United Kingdom,26,7,2011,10,1,1,-1.65,0,-8.7,-6.0,-4.985714285714286,-12.517666666666633,-2.6999999999999993,-327.35999999999996
C561238,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-07-26,4.95,17675.0,United Kingdom,26,7,2011,10,1,1,-4.95,0,-1.65,-7.649999999999999,-4.6,-12.627666666666634,5.999999999999998,-327.35999999999996
C561239,22427,ENAMEL FLOWER JUG CREAM,-1,2011-07-26,5.95,,EIRE,26,7,2011,10,1,0,-5.95,0,-4.95,-10.2,-3.992857142857143,-12.727666666666632,5.249999999999999,-327.35999999999996
C561239,22426,ENAMEL WASH BOWL CREAM,-1,2011-07-26,3.75,,EIRE,26,7,2011,10,1,0,-3.75,0,-5.95,-3.75,-3.992857142857143,-12.727666666666632,-2.2,-327.35999999999996
C561239,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-4,2011-07-26,0.65,,EIRE,26,7,2011,10,1,0,-2.6,0,-3.75,-0.85,-4.242857142857142,-9.3143333333333,-2.9,-327.35999999999996
C561240,84949,SILVER HANGING T-LIGHT HOLDER,-1,2011-07-26,1.65,17677.0,United Kingdom,26,7,2011,10,1,1,-1.65,0,-2.6,-2.1,-4.178571428571429,-9.144333333333298,-0.5,-327.35999999999996
C561319,22609,PENS ASSORTED SPACEBALL,-36,2011-07-26,0.19,15106.0,United Kingdom,26,7,2011,12,1,1,-6.84,0,-1.65,-8.7,-3.912857142857143,-8.0523333333333,7.049999999999999,-327.35999999999996
C561328,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-07-26,4.95,12471.0,Germany,26,7,2011,13,1,0,-4.95,0,-6.84,-1.65,-4.384285714285714,-6.765333333333299,-5.1899999999999995,-327.35999999999996
C561328,22423,REGENCY CAKESTAND 3 TIER,-3,2011-07-26,10.95,12471.0,Germany,26,7,2011,13,1,0,-32.849999999999994,0,-4.95,-4.95,-8.37,-7.565333333333299,0.0,-327.35999999999996
C561358,20977,36 PENCILS TUBE WOODLAND,-32,2011-07-26,1.25,12626.0,Germany,26,7,2011,15,1,0,-40.0,0,-32.849999999999994,-5.95,-13.234285714285713,-8.481999999999966,-26.899999999999995,-327.35999999999996
C561358,22303,COFFEE MUG APPLES DESIGN,-1,2011-07-26,2.1,12626.0,Germany,26,7,2011,15,1,0,-2.1,0,-40.0,-3.75,-12.998571428571427,-8.496999999999964,-36.25,-327.35999999999996
C561358,22634,CHILDS BREAKFAST SET SPACEBOY ,-8,2011-07-26,8.5,12626.0,Germany,26,7,2011,15,1,0,-68.0,0,-2.1,-2.6,-22.34142857142857,-10.338666666666631,0.5,-327.35999999999996
C561370,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,2011-07-26,4.95,17693.0,United Kingdom,26,7,2011,16,1,1,-4.95,0,-68.0,-1.65,-22.812857142857144,-9.231666666666632,-66.35,-327.35999999999996
C561379,23061,VINTAGE EMBOSSED HEART,-3,2011-07-26,1.25,13668.0,United Kingdom,26,7,2011,17,1,1,-3.75,0,-4.95,-6.84,-22.37142857142857,-8.693333333333298,1.8899999999999997,-327.35999999999996
C561380,22624,IVORY KITCHEN SCALES,-1,2011-07-26,8.5,17693.0,United Kingdom,26,7,2011,17,1,1,-8.5,0,-3.75,-4.95,-22.87857142857143,-8.811666666666632,1.2000000000000002,-327.35999999999996
C561469,21179,NO JUNK MAIL METAL SIGN,-12,2011-07-27,0.39,15289.0,United Kingdom,27,7,2011,13,2,1,-4.68,0,-8.5,-32.849999999999994,-18.854285714285716,-8.912666666666633,24.349999999999994,-8.43
C561510,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-07-27,3.75,14534.0,United Kingdom,27,7,2011,14,2,1,-3.75,0,-4.68,-40.0,-13.675714285714287,-8.757666666666632,35.32,-8.43
C561586,23110,PARISIENNE KEY CABINET ,-2,2011-07-28,5.75,14243.0,United Kingdom,28,7,2011,10,3,1,-11.5,0,-3.75,-2.1,-15.018571428571429,-8.999333333333299,-1.65,-539.34
C561587,22843,BISCUIT TIN VINTAGE GREEN,-1,2011-07-28,6.75,17649.0,United Kingdom,28,7,2011,10,3,1,-6.75,0,-11.5,-68.0,-6.268571428571428,-9.125999999999966,56.5,-539.34
C561588,15056N,EDWARDIAN PARASOL NATURAL,-2,2011-07-28,5.95,15781.0,United Kingdom,28,7,2011,10,3,1,-11.9,0,-6.75,-4.95,-7.261428571428572,-9.469999999999965,-1.7999999999999998,-539.34
C561589,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2011-07-28,2.95,16133.0,United Kingdom,28,7,2011,10,3,1,-2.95,0,-11.9,-3.75,-7.147142857142856,-9.4433333333333,-8.15,-539.34
C561589,22960,JAM MAKING SET WITH JARS,-1,2011-07-28,4.25,16133.0,United Kingdom,28,7,2011,10,3,1,-4.25,0,-2.95,-8.5,-6.54,-9.2703333333333,5.55,-539.34
C561589,23249,VINTAGE RED ENAMEL TRIM PLATE,-1,2011-07-28,1.65,16133.0,United Kingdom,28,7,2011,10,3,1,-1.65,0,-4.25,-4.68,-6.107142857142857,-9.305666666666632,0.4299999999999997,-539.34
C561589,23251,VINTAGE RED ENAMEL TRIM MUG ,-3,2011-07-28,1.25,16133.0,United Kingdom,28,7,2011,10,3,1,-3.75,0,-1.65,-3.75,-6.107142857142857,-9.23066666666663,2.1,-539.34
C561590,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-2,2011-07-28,12.75,18268.0,United Kingdom,28,7,2011,11,3,1,-25.5,0,-3.75,-11.5,-8.107142857142858,-9.825666666666631,7.75,-539.34
C561591,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-07-28,9.95,15708.0,United Kingdom,28,7,2011,11,3,1,-9.95,0,-25.5,-6.75,-8.564285714285715,-9.817333333333298,-18.75,-539.34
C561594,21090,SET/6 COLLAGE PAPER PLATES,-12,2011-07-28,0.39,17671.0,United Kingdom,28,7,2011,11,3,1,-4.68,0,-9.95,-11.9,-7.532857142857144,-9.848333333333299,1.950000000000001,-539.34
C561594,22430,ENAMEL WATERING CAN CREAM,-4,2011-07-28,4.95,17671.0,United Kingdom,28,7,2011,11,3,1,-19.8,0,-4.68,-2.95,-9.94,-10.479999999999965,-1.7299999999999995,-539.34
C561594,23252,VINTAGE RED ENAMEL TRIM JUG ,-16,2011-07-28,3.75,17671.0,United Kingdom,28,7,2011,11,3,1,-60.0,0,-19.8,-4.25,-17.904285714285713,-12.409999999999966,-15.55,-539.34
C561594,23251,VINTAGE RED ENAMEL TRIM MUG ,-24,2011-07-28,1.25,17671.0,United Kingdom,28,7,2011,11,3,1,-30.0,0,-60.0,-1.65,-21.954285714285714,-13.119999999999965,-58.35,-539.34
C561594,23250,VINTAGE RED TRIM ENAMEL BOWL ,-24,2011-07-28,1.25,17671.0,United Kingdom,28,7,2011,11,3,1,-30.0,0,-30.0,-3.75,-25.704285714285714,-14.064999999999966,-26.25,-539.34
C561594,23249,VINTAGE RED ENAMEL TRIM PLATE,-24,2011-07-28,1.65,17671.0,United Kingdom,28,7,2011,11,3,1,-39.6,0,-30.0,-25.5,-27.71857142857143,-15.219999999999967,-4.5,-539.34
C561596,23245,SET OF 3 REGENCY CAKE TINS,-3,2011-07-28,4.95,16558.0,United Kingdom,28,7,2011,11,3,1,-14.85,0,-39.6,-9.95,-28.41857142857143,-15.516666666666632,-29.650000000000002,-539.34
C561596,22464,HANGING METAL HEART LANTERN,-1,2011-07-28,1.65,16558.0,United Kingdom,28,7,2011,11,3,1,-1.65,0,-14.85,-4.68,-27.985714285714288,-15.446666666666633,-10.17,-539.34
C561596,22231,JIGSAW TREE WITH BIRDHOUSE,-4,2011-07-28,0.59,16558.0,United Kingdom,28,7,2011,11,3,1,-2.36,0,-1.65,-19.8,-25.494285714285716,-15.43866666666663,18.150000000000002,-539.34
C561598,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,2011-07-28,4.95,13109.0,United Kingdom,28,7,2011,11,3,1,-4.95,0,-2.36,-60.0,-17.63,-15.548666666666634,57.64,-539.34
C561604,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-07-28,4.95,18223.0,United Kingdom,28,7,2011,12,3,1,-14.85,0,-4.95,-30.0,-15.465714285714286,-15.815666666666631,25.05,-539.34
C561606,21314,SMALL GLASS HEART TRINKET POT,-1,2011-07-28,2.1,13420.0,United Kingdom,28,7,2011,12,3,1,-2.1,0,-14.85,-30.0,-11.48,-15.720666666666633,15.15,-539.34
C561608,23296,SET OF 6 TEA TIME BAKING CASES,-4,2011-07-28,1.25,15827.0,United Kingdom,28,7,2011,12,3,1,-5.0,0,-2.1,-39.6,-6.5371428571428565,-14.792333333333298,37.5,-539.34
C561608,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-07-28,4.95,15827.0,United Kingdom,28,7,2011,12,3,1,-4.95,0,-5.0,-14.85,-5.122857142857143,-13.623999999999965,9.85,-539.34
C561608,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-28,12.75,15827.0,United Kingdom,28,7,2011,12,3,1,-12.75,0,-4.95,-1.65,-6.708571428571429,-13.978999999999965,-3.3000000000000003,-539.34
C561612,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-07-28,1.25,17054.0,United Kingdom,28,7,2011,12,3,1,-2.5,0,-12.75,-2.36,-6.728571428571429,-11.795666666666632,-10.39,-539.34
C561613,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-07-28,1.25,14194.0,United Kingdom,28,7,2011,12,3,1,-1.25,0,-2.5,-4.95,-6.2,-11.6723333333333,2.45,-539.34
C561613,21623,VINTAGE UNION JACK MEMOBOARD,-1,2011-07-28,9.95,14194.0,United Kingdom,28,7,2011,12,3,1,-9.95,0,-1.25,-14.85,-5.5,-11.878999999999966,13.6,-539.34
C561613,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2011-07-28,4.25,14194.0,United Kingdom,28,7,2011,12,3,1,-17.0,0,-9.95,-2.1,-7.628571428571428,-12.162333333333299,-7.85,-539.34
C561619,23170,REGENCY TEA PLATE ROSES ,-2,2011-07-28,1.65,13408.0,United Kingdom,28,7,2011,13,3,1,-3.3,0,-17.0,-5.0,-7.385714285714285,-12.1163333333333,-12.0,-539.34
C561620,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-07-28,4.95,15845.0,United Kingdom,28,7,2011,13,3,1,-9.9,0,-3.3,-4.95,-8.092857142857143,-12.321333333333298,1.6500000000000004,-539.34
C561621,85066,CREAM SWEETHEART MINI CHEST,-1,2011-07-28,12.75,12722.0,France,28,7,2011,13,3,0,-12.75,0,-9.9,-12.75,-8.092857142857143,-12.362999999999966,2.8499999999999996,-539.34
C561621,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,2011-07-28,16.95,12722.0,France,28,7,2011,13,3,0,-33.9,0,-12.75,-2.5,-12.578571428571427,-13.267999999999967,-10.25,-539.34
C561622,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2011-07-28,4.95,16572.0,United Kingdom,28,7,2011,13,3,1,-9.9,0,-33.9,-1.25,-13.814285714285715,-13.2013333333333,-32.65,-539.34
C561623,23194,GYMKHANA TREASURE BOOK BOX,-5,2011-07-28,2.25,17677.0,United Kingdom,28,7,2011,13,3,1,-11.25,0,-9.9,-9.95,-14.0,-13.477999999999964,0.049999999999998934,-539.34
C561623,23176,ABC TREASURE BOOK BOX ,-5,2011-07-28,2.25,17677.0,United Kingdom,28,7,2011,13,3,1,-11.25,0,-11.25,-17.0,-13.178571428571429,-13.711333333333299,5.75,-539.34
C561681,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-2,2011-07-28,12.75,15370.0,United Kingdom,28,7,2011,19,3,1,-25.5,0,-11.25,-3.3,-16.349999999999998,-14.506333333333298,-7.95,-539.34
C561682,21257,VICTORIAN SEWING BOX MEDIUM,-7,2011-07-28,6.95,13631.0,United Kingdom,28,7,2011,19,3,1,-48.65,0,-25.5,-9.9,-21.885714285714283,-16.002999999999968,-15.6,-539.34
C561684,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-28,12.75,13136.0,United Kingdom,28,7,2011,19,3,1,-12.75,0,-48.65,-12.75,-21.885714285714283,-15.577999999999967,-35.9,-539.34
C561684,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-07-28,3.75,13136.0,United Kingdom,28,7,2011,19,3,1,-3.75,0,-12.75,-33.9,-17.57857142857143,-15.371333333333299,21.15,-539.34
C561703,23111,PARISIENNE SEWING BOX,-1,2011-07-29,12.5,12709.0,Germany,29,7,2011,11,4,0,-12.5,0,-3.75,-9.9,-17.95,-15.631999999999968,6.15,-691.29
C561703,20685,DOORMAT RED RETROSPOT,-1,2011-07-29,6.75,12709.0,Germany,29,7,2011,11,4,0,-6.75,0,-12.5,-11.25,-17.307142857142857,-15.196999999999965,-1.25,-691.29
